Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
197	1172	0	2.30451936	0	0	0	0	0	5e-006	0	0	0	0	3
198	1178	0	2.31621743	0	0	0	0	0	5e-006	0	0	0	0	3
199	1184	0	2.32791549	0	0	0	0	0	5e-006	0	0	0	0	3
200	1190	0	2.33961356	0	0	0	0	0	5e-006	0	0	0	0	3
201	1197	0	2.35131163	0	0	0	0	0	5e-006	0	0	0	0	3
202	1203	0	2.3630097	0	0	0	0	0	5e-006	0	0	0	0	3
203	1208	0	2.37470776	0	0	0	0	0	5e-006	0	0	0	0	3
204	1214	0	2.38640583	0	0	0	0	0	5e-006	0	0	0	0	3
205	1220	0	2.3981039	0	0	0	0	0	5e-006	0	0	0	0	3
206	1226	0	2.40980197	0	0	0	0	0	5e-006	0	0	0	0	3
207	1231	0	2.42150004	0	0	0	0	0	5e-006	0	0	0	0	3
208	1237	0	2.4331981	0	0	0	0	0	5e-006	0	0	0	0	3
209	1243	0	2.44489617	0	0	0	0	0	5e-006	0	0	0	0	3
210	1249	0	2.45659424	0	0	0	0	0	5e-006	0	0	0	0	3
211	1255	0	2.46829231	0	0	0	0	0	5e-006	0	0	0	0	3
212	1261	0	2.47999038	0	0	0	0	0	5e-006	0	0	0	0	3
213	1267	0	2.49168844	0	0	0	0	0	5e-006	0	0	0	0	3
214	1273	0	2.50338651	0	0	0	0	0	5e-006	0	0	0	0	3
215	1279	0	2.51508458	0	0	0	0	0	5e-006	0	0	0	0	3
216	1284	0	2.52678265	0	0	0	0	0	5e-006	0	0	0	0	3
217	1290	0	2.53848071	0	0	0	0	0	5e-006	0	0	0	0	3
218	1296	0	2.55017878	0	0	0	0	0	5e-006	0	0	0	0	3
219	1301	0	2.56187685	0	0	0	0	0	5e-006	0	0	0	0	3
220	1307	0	2.57357492	0	0	0	0	0	5e-006	0	0	0	0	3
221	1313	0	2.58527299	0	0	0	0	0	5e-006	0	0	0	0	3
222	1319	0	2.59697105	0	0	0	0	0	5e-006	0	0	0	0	3
223	1324	0	2.60866912	0	0	0	0	0	5e-006	0	0	0	0	3
224	1330	0	2.62036719	0	0	0	0	0	5e-006	0	0	0	0	3
225	1336	0	2.63206526	0	0	0	0	0	5e-006	0	0	0	0	3
226	1342	0	2.64376332	0	0	0	0	0	5e-006	0	0	0	0	3
227	1347	0	2.65546139	0	0	0	0	0	5e-006	0	0	0	0	3
228	1353	0	2.66715946	0	0	0	0	0	5e-006	0	0	0	0	3
229	1359	0	2.67885753	0	0	0	0	0	5e-006	0	0	0	0	3
230	1365	0	2.6905556	0	0	0	0	0	5e-006	0	0	0	0	3
231	1370	0	2.70225366	0	0	0	0	0	5e-006	0	0	0	0	3
232	1376	0	2.71395173	0	0	0	0	0	5e-006	0	0	0	0	3
233	1382	0	2.7256498	0	0	0	0	0	5e-006	0	0	0	0	3
234	1387	0	2.73734787	0	0	0	0	0	5e-006	0	0	0	0	3
235	1393	0	2.74904593	0	0	0	0	0	5e-006	0	0	0	0	3
236	1399	0	2.760744	0	0	0	0	0	5e-006	0	0	0	0	3
237	1405	0	2.77244207	0	0	0	0	0	5e-006	0	0	0	0	3
238	1410	0	2.78414014	0	0	0	0	0	5e-006	0	0	0	0	3
239	1416	0	2.79583821	0	0	0	0	0	5e-006	0	0	0	0	3
240	1422	0	2.80753627	0	0	0	0	0	5e-006	0	0	0	0	3
241	1428	0	2.81923434	0	0	0	0	0	5e-006	0	0	0	0	3
242	1433	0	2.83093241	0	0	0	0	0	5e-006	0	0	0	0	3
243	1439	0	2.84263048	0	0	0	0	0	5e-006	0	0	0	0	3
244	1445	0	2.85432855	0	0	0	0	0	5e-006	0	0	0	0	3
245	1451	0	2.86602661	0	0	0	0	0	5e-006	0	0	0	0	3
246	1456	0	2.87772468	0	0	0	0	0	5e-006	0	0	0	0	3
247	1462	0	2.88942275	0	0	0	0	0	5e-006	0	0	0	0	3
248	1468	0	2.90112082	0	0	0	0	0	5e-006	0	0	0	0	3
249	1474	0	2.91281888	0	0	0	0	0	5e-006	0	0	0	0	3
250	1480	0	2.92451695	0	0	0	0	0	5e-006	0	0	0	0	3
251	1485	0	2.93621502	0	0	0	0	0	5e-006	0	0	0	0	3
252	1491	0	2.94791309	0	0	0	0	0	5e-006	0	0	0	0	3
253	1496	0	2.95961116	0	0	0	0	0	5e-006	0	0	0	0	3
254	1502	0	2.97130922	0	0	0	0	0	5e-006	0	0	0	0	3
255	1508	0	2.98300729	0	0	0	0	0	5e-006	0	0	0	0	3
256	1514	0	2.99470536	0	0	0	0	0	5e-006	0	0	0	0	3
257	1520	0	3.00640343	0	0	0	0	0	5e-006	0	0	0	0	3
258	1525	0	3.01810149	0	0	0	0	0	5e-006	0	0	0	0	3
259	1531	0	3.02979956	0	0	0	0	0	5e-006	0	0	0	0	3
260	1537	0	3.04149763	0	0	0	0	0	5e-006	0	0	0	0	3
261	1543	0	3.0531957	0	0	0	0	0	5e-006	0	0	0	0	3
262	1548	0	3.06489377	0	0	0	0	0	5e-006	0	0	0	0	3
263	1554	0	3.07659183	0	0	0	0	0	5e-006	0	0	0	0	3
264	1560	0	3.0882899	0	0	0	0	0	5e-006	0	0	0	0	3
265	1566	0	3.09998797	0	0	0	0	0	5e-006	0	0	0	0	3
266	1571	0	3.11168604	0	0	0	0	0	5e-006	0	0	0	0	3
267	1577	0	3.1233841	0	0	0	0	0	5e-006	0	0	0	0	3
268	1583	0	3.13508217	0	0	0	0	0	5e-006	0	0	0	0	3
269	1589	0	3.14678024	0	0	0	0	0	5e-006	0	0	0	0	3
270	1594	0	3.15847831	0	0	0	0	0	5e-006	0	0	0	0	3
271	1600	0	3.17017638	0	0	0	0	0	5e-006	0	0	0	0	3
272	1606	0	3.18187444	0	0	0	0	0	5e-006	0	0	0	0	3
273	1612	0	3.19357251	0	0	0	0	0	5e-006	0	0	0	0	3
274	1617	0	3.20527058	0	0	0	0	0	5e-006	0	0	0	0	3
275	1623	0	3.21696865	0	0	0	0	0	5e-006	0	0	0	0	3
276	1629	0	3.22866671	0	0	0	0	0	5e-006	0	0	0	0	3
277	1635	0	3.24036478	0	0	0	0	0	5e-006	0	0	0	0	3
278	1641	0	3.25206285	0	0	0	0	0	5e-006	0	0	0	0	3
279	1646	0	3.26376092	0	0	0	0	0	5e-006	0	0	0	0	3
280	1652	0	3.27545899	0	0	0	0	0	5e-006	0	0	0	0	3
281	1658	0	3.28715705	0	0	0	0	0	5e-006	0	0	0	0	3
282	1664	0	3.29885512	0	0	0	0	0	5e-006	0	0	0	0	3
283	1669	0	3.31055319	0	0	0	0	0	5e-006	0	0	0	0	3
284	1675	0	3.32225126	0	0	0	0	0	5e-006	0	0	0	0	3
285	1681	0	3.33394933	0	0	0	0	0	5e-006	0	0	0	0	3
286	1687	0	3.34564739	0	0	0	0	0	5e-006	0	0	0	0	3
287	1693	0	3.35734546	0	0	0	0	0	5e-006	0	0	0	0	3
288	1698	0	3.36904353	0	0	0	0	0	5e-006	0	0	0	0	3
289	1704	0	3.3807416	0	0	0	0	0	5e-006	0	0	0	0	3
290	1710	0	3.39243966	0	0	0	0	0	5e-006	0	0	0	0	3
291	1715	0	3.40413773	0	0	0	0	0	5e-006	0	0	0	0	3
292	1721	0	3.4158358	0	0	0	0	0	5e-006	0	0	0	0	3
293	1727	0	3.42753387	0	0	0	0	0	5e-006	0	0	0	0	3
294	1732	0	3.43923194	0	0	0	0	0	5e-006	0	0	0	0	3
295	1738	0	3.45093	0	0	0	0	0	5e-006	0	0	0	0	3
296	1744	0	3.46262807	0	0	0	0	0	5e-006	0	0	0	0	3
297	1750	0	3.47432614	0	0	0	0	0	5e-006	0	0	0	0	3
298	1756	0	3.48602421	0	0	0	0	0	5e-006	0	0	0	0	3
299	1762	0	3.49772227	0	0	0	0	0	5e-006	0	0	0	0	3
300	1767	0	3.50942034	0	0	0	0	0	5e-006	0	0	0	0	3
301	1775	0	3.52111841	0	0	0	0	0	5e-006	0	0	0	0	3
302	1780	0	3.53281648	0	0	0	0	0	5e-006	0	0	0	0	3
303	1786	0	3.54451455	0	0	0	0	0	5e-006	0	0	0	0	3
304	1792	0	3.55621261	0	0	0	0	0	5e-006	0	0	0	0	3
305	1798	0	3.56791068	0	0	0	0	0	5e-006	0	0	0	0	3
306	1804	0	3.57960875	0	0	0	0	0	5e-006	0	0	0	0	3
307	1810	0	3.59130682	0	0	0	0	0	5e-006	0	0	0	0	3
308	1815	0	3.60300488	0	0	0	0	0	5e-006	0	0	0	0	3
309	1821	0	3.61470295	0	0	0	0	0	5e-006	0	0	0	0	3
310	1827	0	3.62640102	0	0	0	0	0	5e-006	0	0	0	0	3
311	1833	0	3.63809909	0	0	0	0	0	5e-006	0	0	0	0	3
312	1839	0	3.64979716	0	0	0	0	0	5e-006	0	0	0	0	3
313	1845	0	3.66149522	0	0	0	0	0	5e-006	0	0	0	0	3
314	1850	0	3.67319329	0	0	0	0	0	5e-006	0	0	0	0	3
315	1857	0	3.68489136	0	0	0	0	0	5e-006	0	0	0	0	3
316	1863	0	3.69658943	0	0	0	0	0	5e-006	0	0	0	0	3
317	1868	0	3.7082875	0	0	0	0	0	5e-006	0	0	0	0	3
318	1874	0	3.71998556	0	0	0	0	0	5e-006	0	0	0	0	3
319	1880	0	3.73168363	0	0	0	0	0	5e-006	0	0	0	0	3
320	1886	0	3.7433817	0	0	0	0	0	5e-006	0	0	0	0	3
321	1891	0	3.75507977	0	0	0	0	0	5e-006	0	0	0	0	3
322	1897	0	3.76677783	0	0	0	0	0	5e-006	0	0	0	0	3
323	1903	0	3.7784759	0	0	0	0	0	5e-006	0	0	0	0	3
324	1909	0	3.79017397	0	0	0	0	0	5e-006	0	0	0	0	3
325	1914	0	3.80187204	0	0	0	0	0	5e-006	0	0	0	0	3
326	1920	0	3.81357011	0	0	0	0	0	5e-006	0	0	0	0	3
327	1926	0	3.82526817	0	0	0	0	0	5e-006	0	0	0	0	3
328	1932	0	3.83696624	0	0	0	0	0	5e-006	0	0	0	0	3
329	1938	0	3.84866431	0	0	0	0	0	5e-006	0	0	0	0	3
330	1943	0	3.86036238	0	0	0	0	0	5e-006	0	0	0	0	3
331	1949	0	3.87206044	0	0	0	0	0	5e-006	0	0	0	0	3
332	1955	0	3.88375851	0	0	0	0	0	5e-006	0	0	0	0	3
333	1961	0	3.89545658	0	0	0	0	0	5e-006	0	0	0	0	3
334	1967	0	3.90715465	0	0	0	0	0	5e-006	0	0	0	0	3
335	1973	0	3.91885272	0	0	0	0	0	5e-006	0	0	0	0	3
336	1978	0	3.93055078	0	0	0	0	0	5e-006	0	0	0	0	3
337	1984	0	3.94224885	0	0	0	0	0	5e-006	0	0	0	0	3
338	1990	0	3.95394692	0	0	0	0	0	5e-006	0	0	0	0	3
339	1996	0	3.96564499	0	0	0	0	0	5e-006	0	0	0	0	3
340	2001	0	3.97734305	0	0	0	0	0	5e-006	0	0	0	0	3
341	2007	0	3.98904112	0	0	0	0	0	5e-006	0	0	0	0	3
342	2013	0	4.00073919	0	0	0	0	0	5e-006	0	0	0	0	3
