Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
169	1197	0	1.89113316	293.204743	293.204748	293.204743	293.204761	1.81339061e-005	0.000133830341	0	0.110461	0	0	3
170	1204	0	1.9023233	293.204743	293.204747	293.204743	293.204759	1.65062392e-005	0.000133830341	0	0.110838	0	0	3
171	1210	0	1.91351343	293.204743	293.204747	293.204743	293.204757	1.45601965e-005	0.000133830341	0	0.110914	0	0	3
172	1217	0	1.92470357	293.204743	293.204747	293.204743	293.204756	1.28349934e-005	0.000133830341	0	0.110597	0	0	3
173	1224	0	1.93589371	293.204742	293.204746	293.204742	293.204754	1.21722862e-005	0.000133830341	0	0.110437	0	0	3
174	1231	0	1.94708384	293.204742	293.204746	293.204742	293.204753	1.16903307e-005	0.000133830341	0	0.110711	0	0	3
175	1238	0	1.95827398	293.204742	293.204746	293.204742	293.204753	1.14625643e-005	0.000133830341	0	0.110768	0	0	3
176	1245	0	1.96946412	293.204741	293.204745	293.204741	293.204753	1.16210956e-005	0.000133830341	0	0.111077	0	0	3
177	1252	0	1.98065426	293.204741	293.204745	293.204741	293.204753	1.16210956e-005	0.000133830341	0	0.111013	0	0	3
178	1259	0	1.99184439	293.204741	293.204745	293.204741	293.204753	1.12251712e-005	0.000133830341	0	0.110704	0	0	3
179	1267	0	2.00303453	293.204741	293.204745	293.204741	293.204752	1.06356996e-005	0.000133830341	0	0.110603	0	0	3
180	1273	0	2.01422467	293.204741	293.204744	293.204741	293.204751	1.02411267e-005	0.000133830341	0	0.110842	0	0	3
181	1280	0	2.0254148	293.204741	293.204744	293.204741	293.204751	9.76930579e-006	0.000133830341	0	0.110832	0	0	3
182	1287	0	2.03660494	293.204741	293.204744	293.204741	293.20475	9.31735661e-006	0.000133830341	0	0.111117	0	0	3
183	1294	0	2.04779508	293.204741	293.204744	293.204741	293.20475	8.98022921e-006	0.000133830341	0	0.111093	0	0	3
184	1301	0	2.05898521	293.204741	293.204744	293.204741	293.204749	8.21282771e-006	0.000133830341	0	0.110727	0	0	3
185	1308	0	2.07017535	293.204741	293.204743	293.204741	293.204748	7.59824621e-006	0.000133830341	0	0.110498	0	0	3
186	1315	0	2.08136549	293.204741	293.204743	293.204741	293.204747	6.57459475e-006	0.000133830341	0	0.110767	0	0	3
187	1322	0	2.09255563	293.204741	293.204743	293.204741	293.204747	5.96812458e-006	0.000133830341	0	0.110864	0	0	3
188	1329	0	2.10374576	293.204741	293.204743	293.204741	293.204746	4.94430964e-006	0.000133830341	0	0.111076	0	0	3
189	1336	0	2.1149359	293.204741	293.204743	293.204741	293.204745	4.57601874e-006	0.000133830341	0	0.111043	0	0	3
190	1343	0	2.12612604	293.204741	293.204743	293.204741	293.204745	4.42845533e-006	0.000133830341	0	0.111209	0	0	3
191	1350	0	2.13731617	293.204741	293.204743	293.204741	293.204745	4.42845533e-006	0.000133830341	0	0.110643	0	0	3
192	1357	0	2.14850631	293.204741	293.204743	293.204741	293.204745	4.42729623e-006	0.000133830341	0	0.110629	0	0	3
193	1364	0	2.15969645	293.204741	293.204743	293.204741	293.204745	4.35569387e-006	0.000133830341	0	0.110562	0	0	3
194	1371	0	2.17088659	293.20474	293.204743	293.20474	293.204745	4.5937656e-006	0.000133830341	0	0.110843	0	0	3
195	1378	0	2.18207672	293.20474	293.204742	293.20474	293.204745	5.04871758e-006	0.000133830341	0	0.110915	0	0	3
196	1385	0	2.19326686	293.204739	293.204742	293.204739	293.204745	5.66653301e-006	0.000133830341	0	0.111087	0	0	3
197	1392	0	2.204457	293.204739	293.204742	293.204739	293.204745	6.20832378e-006	0.000133830341	0	0.111096	0	0	3
198	1398	0	2.21564713	293.204738	293.204742	293.204738	293.204745	6.52747747e-006	0.000133830341	0	0.110701	0	0	3
199	1405	0	2.22683727	293.204739	293.204742	293.204738	293.204745	6.52747747e-006	0.000133830341	0	0.110429	0	0	3
200	1412	0	2.23802741	293.204739	293.204742	293.204738	293.204745	6.15404343e-006	0.000133830341	0	0.110681	0	0	3
201	1421	0	2.24921754	293.204739	293.204742	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.110754	0	0	3
202	1428	0	2.26040768	293.204739	293.204742	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.110918	0	0	3
203	1436	0	2.27159782	293.204739	293.204741	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.11104	0	0	3
204	1442	0	2.28278796	293.204739	293.204741	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.111219	0	0	3
205	1449	0	2.29397809	293.20474	293.204741	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.110532	0	0	3
206	1456	0	2.30516823	293.20474	293.204741	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.110624	0	0	3
207	1463	0	2.31635837	293.20474	293.204741	293.204738	293.204744	5.9291562e-006	0.000133830341	0	0.110606	0	0	3
208	1470	0	2.3275485	293.20474	293.204741	293.204738	293.204744	5.38054076e-006	0.000133830341	0	0.110773	0	0	3
209	1477	0	2.33873864	293.20474	293.204741	293.204738	293.204743	4.90374714e-006	0.000133830341	0	0.110872	0	0	3
210	1484	0	2.34992878	293.204739	293.204741	293.204738	293.204743	4.85884738e-006	0.000133830341	0	0.111116	0	0	3
211	1491	0	2.36111891	293.204739	293.204741	293.204738	293.204743	4.85884738e-006	0.000133830341	0	0.111056	0	0	3
212	1498	0	2.37230905	293.204738	293.204741	293.204738	293.204743	5.46033596e-006	0.000133830341	0	0.111254	0	0	3
213	1505	0	2.38349919	293.204738	293.20474	293.204738	293.204743	5.46033596e-006	0.000133830341	0	0.110652	0	0	3
214	1512	0	2.39468933	293.204738	293.20474	293.204738	293.204743	5.28719568e-006	0.000133830341	0	0.110602	0	0	3
215	1519	0	2.40587946	293.204738	293.20474	293.204738	293.204743	5.24828442e-006	0.000133830341	0	0.11061	0	0	3
216	1526	0	2.4170696	293.204739	293.20474	293.204738	293.204743	4.81091166e-006	0.000133830341	0	0.110864	0	0	3
217	1532	0	2.42825974	293.204739	293.20474	293.204738	293.204742	4.17018316e-006	0.000133830341	0	0.11092	0	0	3
218	1540	0	2.43944987	293.204738	293.20474	293.204738	293.204742	3.75019823e-006	0.000133830341	0	0.111039	0	0	3
219	1547	0	2.45064001	293.204738	293.20474	293.204738	293.204742	3.69540237e-006	0.000133830341	0	0.111024	0	0	3
220	1553	0	2.46183015	293.204737	293.20474	293.204737	293.204741	4.01996283e-006	0.000133830341	0	0.110645	0	0	3
221	1560	0	2.47302029	293.204737	293.20474	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110465	0	0	3
222	1567	0	2.48421042	293.204738	293.20474	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110684	0	0	3
223	1574	0	2.49540056	293.204738	293.20474	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110627	0	0	3
224	1581	0	2.5065907	293.204738	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110926	0	0	3
225	1588	0	2.51778083	293.204738	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.11097	0	0	3
226	1595	0	2.52897097	293.204738	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110603	0	0	3
227	1602	0	2.54016111	293.204738	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.11038	0	0	3
228	1609	0	2.55135124	293.204738	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110624	0	0	3
229	1616	0	2.56254138	293.204739	293.204739	293.204737	293.204741	4.12076355e-006	0.000133830341	0	0.110694	0	0	3
230	1623	0	2.57373152	293.204739	293.204739	293.204737	293.204741	4.07425154e-006	0.000133830341	0	0.110985	0	0	3
231	1630	0	2.58492166	293.204739	293.204739	293.204737	293.204741	4.00060833e-006	0.000133830341	0	0.111075	0	0	3
232	1636	0	2.59611179	293.204738	293.204739	293.204737	293.204741	3.75165752e-006	0.000133830341	0	0.111291	0	0	3
