Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
193	1213	0	2.21851547	101324.986	101324.986	101324.986	101324.987	0.000819594134	0.00539793582	0	134.478	0	0	3
194	1219	0	2.23001037	101324.986	101324.986	101324.986	101324.987	0.000798657464	0.00539793582	0	132.928	0	0	3
195	1225	0	2.24150527	101324.986	101324.986	101324.986	101324.987	0.000798657464	0.00539793582	0	133.225	0	0	3
196	1231	0	2.25300017	101324.986	101324.986	101324.986	101324.987	0.000760274925	0.00539793582	0	131.7	0	0	3
197	1237	0	2.26449507	101324.986	101324.986	101324.986	101324.987	0.000760274925	0.00539793582	0	132.001	0	0	3
198	1243	0	2.27598997	101324.986	101324.986	101324.986	101324.987	0.000760274925	0.00539793582	0	130.525	0	0	3
199	1249	0	2.28748487	101324.986	101324.986	101324.986	101324.987	0.000776005661	0.00539793582	0	130.831	0	0	3
200	1255	0	2.29897977	101324.986	101324.986	101324.986	101324.987	0.000763763892	0.00539793582	0	129.367	0	0	3
201	1262	0	2.31047466	101324.986	101324.986	101324.986	101324.987	0.000763763892	0.00539793582	0	129.69	0	0	3
202	1268	0	2.32196956	101324.986	101324.986	101324.986	101324.987	0.000764656957	0.00539793582	0	128.255	0	0	3
203	1274	0	2.33346446	101324.986	101324.986	101324.986	101324.987	0.00084101141	0.00539793582	0	128.606	0	0	3
204	1280	0	2.34495936	101324.986	101324.986	101324.986	101324.987	0.00084101141	0.00539793582	0	127.209	0	0	3
205	1286	0	2.35645426	101324.986	101324.986	101324.986	101324.987	0.000871451717	0.00539793582	0	127.545	0	0	3
206	1292	0	2.36794916	101324.986	101324.986	101324.986	101324.987	0.000871451717	0.00539793582	0	126.184	0	0	3
207	1298	0	2.37944406	101324.986	101324.986	101324.986	101324.987	0.000871451717	0.00539793582	0	126.523	0	0	3
208	1304	0	2.39093896	101324.986	101324.986	101324.986	101324.987	0.000787281519	0.00539793582	0	125.169	0	0	3
209	1310	0	2.40243386	101324.986	101324.986	101324.986	101324.987	0.000787281519	0.00539793582	0	125.523	0	0	3
210	1316	0	2.41392875	101324.986	101324.986	101324.986	101324.986	0.000733022942	0.00539793582	0	124.205	0	0	3
211	1322	0	2.42542365	101324.986	101324.986	101324.986	101324.986	0.000710303473	0.00539793582	0	124.586	0	0	3
212	1328	0	2.43691855	101324.986	101324.986	101324.986	101324.986	0.000677213946	0.00539793582	0	123.303	0	0	3
213	1334	0	2.44841345	101324.986	101324.986	101324.986	101324.986	0.000547843883	0.00539793582	0	123.685	0	0	3
214	1340	0	2.45990835	101324.986	101324.986	101324.986	101324.986	0.000472557891	0.00539793582	0	122.444	0	0	3
215	1346	0	2.47140325	101324.986	101324.986	101324.986	101324.986	0.000448333827	0.00539793582	0	122.821	0	0	3
216	1352	0	2.48289815	101324.986	101324.986	101324.986	101324.986	0.000448333827	0.00539793582	0	121.577	0	0	3
217	1358	0	2.49439305	101324.986	101324.986	101324.986	101324.986	0.000448333827	0.00539793582	0	121.97	0	0	3
218	1364	0	2.50588794	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.769	0	0	3
219	1370	0	2.51738284	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	121.164	0	0	3
220	1376	0	2.52887774	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.087	0	0	3
221	1382	0	2.54037264	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.633	0	0	3
222	1389	0	2.55186754	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	119.802	0	0	3
223	1395	0	2.56336244	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.525	0	0	3
224	1400	0	2.57485734	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.136	0	0	3
225	1407	0	2.58635224	101324.986	101324.986	101324.986	101324.986	0.00044345943	0.00539793582	0	120.944	0	0	3
226	1413	0	2.59784714	101324.986	101324.986	101324.986	101324.986	0.000410718581	0.00539793582	0	120.836	0	0	3
227	1419	0	2.60934203	101324.986	101324.986	101324.986	101324.986	0.00034855635	0.00539793582	0	121.691	0	0	3
228	1425	0	2.62083693	101324.986	101324.986	101324.986	101324.986	0.00034855635	0.00539793582	0	121.735	0	0	3
229	1431	0	2.63233183	101324.986	101324.986	101324.986	101324.986	0.00034855635	0.00539793582	0	122.553	0	0	3
